"","data_dte","Year","Month","usg_apt_id","usg_apt","usg_wac","fg_apt_id","fg_apt","fg_wac","airlineid","carrier","carriergroup","type","Scheduled","Charter","Total"
"1","01/01/2020",2020,1,10158,"ACY",21,16271,"YYZ",936,21161,"09Q",1,"Passengers",0,142,142
"2","01/01/2020",2020,1,10185,"AEX",72,10711,"BOG",327,21161,"09Q",1,"Passengers",0,102,102
"3","01/01/2020",2020,1,10185,"AEX",72,12010,"GUA",127,21161,"09Q",1,"Passengers",0,633,633
"4","01/01/2020",2020,1,10185,"AEX",72,12051,"GYE",337,21161,"09Q",1,"Passengers",0,338,338
"5","01/01/2020",2020,1,10185,"AEX",72,12693,"KIN",243,21161,"09Q",1,"Passengers",0,88,88
"6","01/01/2020",2020,1,10185,"AEX",72,13269,"MGA",153,21161,"09Q",1,"Passengers",0,113,113
"7","01/01/2020",2020,1,10185,"AEX",72,14677,"SAL",118,21161,"09Q",1,"Passengers",0,586,586
"8","01/01/2020",2020,1,10185,"AEX",72,14681,"SAP",131,21161,"09Q",1,"Passengers",0,221,221
"9","01/01/2020",2020,1,10185,"AEX",72,14739,"SDQ",224,21161,"09Q",1,"Passengers",0,15,15
"10","01/01/2020",2020,1,10299,"ANC",1,12972,"LHR",493,21568,"VJT",0,"Passengers",0,5,5
"11","01/01/2020",2020,1,10299,"ANC",1,14066,"PEK",713,21568,"VJT",0,"Passengers",0,6,6
"12","01/01/2020",2020,1,10299,"ANC",1,14309,"PVG",713,21568,"VJT",0,"Passengers",0,2,2
"13","01/01/2020",2020,1,10325,"APA",82,11868,"GCM",233,21437,"13Q",0,"Passengers",0,10,10
"14","01/01/2020",2020,1,10325,"APA",82,16115,"YLW",906,21437,"13Q",0,"Passengers",0,5,5
"15","01/01/2020",2020,1,10325,"APA",82,16229,"YVR",906,21437,"13Q",0,"Passengers",0,10,10
"16","01/01/2020",2020,1,10329,"APF",33,11911,"GHC",204,21743,"2LQ",1,"Passengers",0,8,8
"17","01/01/2020",2020,1,10329,"APF",33,13605,"NAS",204,21743,"2LQ",1,"Passengers",0,2,2
"18","01/01/2020",2020,1,10329,"APF",33,16271,"YYZ",936,21437,"13Q",0,"Passengers",0,9,9
"19","01/01/2020",2020,1,10372,"ASE",82,13625,"NCE",427,21568,"VJT",0,"Passengers",0,4,4
"20","01/01/2020",2020,1,10397,"ATL",34,13289,"MHH",204,21080,"04Q",1,"Passengers",0,8,8
"21","01/01/2020",2020,1,10397,"ATL",34,14286,"PTY",162,20402,"GL",1,"Passengers",0,117,117
"22","01/01/2020",2020,1,10423,"AUS",74,14312,"PVR",148,21974,"3EQ",1,"Passengers",0,14,14
"23","01/01/2020",2020,1,10466,"AZA",81,11874,"GDL",148,21161,"09Q",1,"Passengers",0,391,391
"24","01/01/2020",2020,1,10466,"AZA",81,12010,"GUA",127,21161,"09Q",1,"Passengers",0,1455,1455
"25","01/01/2020",2020,1,10466,"AZA",81,12051,"GYE",337,21161,"09Q",1,"Passengers",0,15,15
"26","01/01/2020",2020,1,10466,"AZA",81,14677,"SAL",118,21161,"09Q",1,"Passengers",0,220,220
"27","01/01/2020",2020,1,10466,"AZA",81,14681,"SAP",131,21161,"09Q",1,"Passengers",0,389,389
"28","01/01/2020",2020,1,10519,"BCT",33,10621,"BIM",204,21743,"2LQ",1,"Passengers",0,2,2
"29","01/01/2020",2020,1,10519,"BCT",33,11435,"DUB",441,21568,"VJT",0,"Passengers",0,2,2
"30","01/01/2020",2020,1,10519,"BCT",33,13218,"MDE",327,21568,"VJT",0,"Passengers",0,9,9
"31","01/01/2020",2020,1,10519,"BCT",33,13289,"MHH",204,21743,"2LQ",1,"Passengers",0,10,10
"32","01/01/2020",2020,1,10519,"BCT",33,16271,"YYZ",936,21437,"13Q",0,"Passengers",0,14,14
"33","01/01/2020",2020,1,10529,"BDL",11,13625,"NCE",427,21568,"VJT",0,"Passengers",0,1,1
"34","01/01/2020",2020,1,10540,"BED",13,10521,"BDA",207,21437,"13Q",0,"Passengers",0,8,8
"35","01/01/2020",2020,1,10540,"BED",13,12900,"LBG",427,21568,"VJT",0,"Passengers",0,4,4
"36","01/01/2020",2020,1,10540,"BED",13,16163,"YQB",941,21080,"04Q",1,"Passengers",0,6,6
"37","01/01/2020",2020,1,10540,"BED",13,16217,"YUL",941,20303,"NLQ",0,"Passengers",0,16,16
"38","01/01/2020",2020,1,10540,"BED",13,16217,"YUL",941,21437,"13Q",0,"Passengers",0,6,6
"39","01/01/2020",2020,1,10540,"BED",13,16229,"YVR",906,21652,"27Q",1,"Passengers",0,7,7
"40","01/01/2020",2020,1,10540,"BED",13,16232,"YWG",926,19531,"AC",0,"Passengers",0,48,48
"41","01/01/2020",2020,1,10540,"BED",13,16232,"YWG",926,21161,"09Q",1,"Passengers",0,49,49
"42","01/01/2020",2020,1,10540,"BED",13,16271,"YYZ",936,19531,"AC",0,"Passengers",0,102,102
"43","01/01/2020",2020,1,10540,"BED",13,16271,"YYZ",936,21437,"13Q",0,"Passengers",0,5,5
"44","01/01/2020",2020,1,10559,"BFI",93,10669,"BLL",419,21440,"15Q",0,"Passengers",0,2,2
"45","01/01/2020",2020,1,10559,"BFI",93,12026,"GVA",486,21568,"VJT",0,"Passengers",0,8,8
"46","01/01/2020",2020,1,10559,"BFI",93,14153,"PLS",281,21568,"VJT",0,"Passengers",0,4,4
"47","01/01/2020",2020,1,10559,"BFI",93,16229,"YVR",906,20272,"KAH",1,"Passengers",0,6,6
"48","01/01/2020",2020,1,10559,"BFI",93,16229,"YVR",906,21439,"14Q",0,"Passengers",0,30,30
"49","01/01/2020",2020,1,10559,"BFI",93,16263,"YYJ",906,20272,"KAH",1,"Passengers",0,4,4
"50","01/01/2020",2020,1,10581,"BGR",12,11928,"GLA",493,21995,"LXQ",0,"Passengers",0,2,2
"51","01/01/2020",2020,1,10590,"IFP",81,16042,"YEG",916,20422,"SY",1,"Passengers",0,434,434
"52","01/01/2020",2020,1,10590,"IFP",81,16121,"YMM",916,20422,"SY",1,"Passengers",0,173,173
"53","01/01/2020",2020,1,10590,"IFP",81,16257,"YYC",916,20422,"SY",1,"Passengers",0,338,338
"54","01/01/2020",2020,1,10670,"BLM",21,16271,"YYZ",936,21437,"13Q",0,"Passengers",0,12,12
"55","01/01/2020",2020,1,10693,"BNA",54,12169,"HND",736,21568,"VJT",0,"Passengers",0,2,2
"56","01/01/2020",2020,1,10693,"BNA",54,13605,"NAS",204,21635,"LF",1,"Passengers",0,3,3
"57","01/01/2020",2020,1,10693,"BNA",54,16042,"YEG",916,21161,"09Q",1,"Passengers",0,56,56
"58","01/01/2020",2020,1,10693,"BNA",54,16097,"YKF",936,21437,"13Q",0,"Passengers",0,4,4
"59","01/01/2020",2020,1,10693,"BNA",54,16232,"YWG",926,21161,"09Q",1,"Passengers",0,55,55
"60","01/01/2020",2020,1,10693,"BNA",54,16271,"YYZ",936,19531,"AC",0,"Passengers",0,29,29
"61","01/01/2020",2020,1,10693,"BNA",54,16271,"YYZ",936,21610,"RV",0,"Passengers",0,375,375
"62","01/01/2020",2020,1,10721,"BOS",13,10357,"ARN",484,21568,"VJT",0,"Passengers",0,1,1
"63","01/01/2020",2020,1,10721,"BOS",13,10782,"BTS",483,21656,"2AQ",0,"Passengers",0,5,5
"64","01/01/2020",2020,1,10721,"BOS",13,11032,"CUN",148,21342,"VB",0,"Passengers",0,122,122
"65","01/01/2020",2020,1,10721,"BOS",13,12900,"LBG",427,21568,"VJT",0,"Passengers",0,2,2
"66","01/01/2020",2020,1,10721,"BOS",13,13765,"NUE",429,22010,"IFQ",0,"Passengers",0,6,6
"67","01/01/2020",2020,1,10721,"BOS",13,14153,"PLS",281,21656,"2AQ",0,"Passengers",0,4,4
"68","01/01/2020",2020,1,10721,"BOS",13,16271,"YYZ",936,21437,"13Q",0,"Passengers",0,3,3
"69","01/01/2020",2020,1,10747,"BRO",74,12010,"GUA",127,21161,"09Q",1,"Passengers",0,497,497
"70","01/01/2020",2020,1,10747,"BRO",74,12990,"LIR",110,21894,"AN",1,"Passengers",0,8,8
"71","01/01/2020",2020,1,10747,"BRO",74,14681,"SAP",131,21161,"09Q",1,"Passengers",0,1382,1382
"72","01/01/2020",2020,1,10781,"BTR",72,13605,"NAS",204,21974,"3EQ",1,"Passengers",0,8,8
"73","01/01/2020",2020,1,10792,"BUF",22,16042,"YEG",916,19531,"AC",0,"Passengers",0,49,49
"74","01/01/2020",2020,1,10792,"BUF",22,16083,"YHU",941,20402,"GL",1,"Passengers",0,50,50
"75","01/01/2020",2020,1,10792,"BUF",22,16149,"YOW",936,19531,"AC",0,"Passengers",0,100,100
"76","01/01/2020",2020,1,10792,"BUF",22,16149,"YOW",936,21161,"09Q",1,"Passengers",0,49,49
"77","01/01/2020",2020,1,10792,"BUF",22,16217,"YUL",941,19531,"AC",0,"Passengers",0,100,100
"78","01/01/2020",2020,1,10800,"BUR",91,14153,"PLS",281,21568,"VJT",0,"Passengers",0,2,2
"79","01/01/2020",2020,1,10800,"BUR",91,16229,"YVR",906,21439,"14Q",0,"Passengers",0,2,2
"80","01/01/2020",2020,1,10821,"BWI",32,13765,"NUE",429,22010,"IFQ",0,"Passengers",0,3,3
"81","01/01/2020",2020,1,10821,"BWI",32,16267,"YYR",961,22010,"IFQ",0,"Passengers",0,3,3
"82","01/01/2020",2020,1,10849,"BZN",84,14066,"PEK",713,21568,"VJT",0,"Passengers",0,3,3
"83","01/01/2020",2020,1,10849,"BZN",84,16271,"YYZ",936,21437,"13Q",0,"Passengers",0,1,1
"84","01/01/2020",2020,1,10980,"CHA",54,16166,"YQG",936,21437,"13Q",0,"Passengers",0,10,10
"85","01/01/2020",2020,1,10994,"CHS",37,16271,"YYZ",936,21437,"13Q",0,"Passengers",0,2,2
"86","01/01/2020",2020,1,11042,"CLE",44,12972,"LHR",493,21630,"1ZQ",0,"Passengers",0,16,16
"87","01/01/2020",2020,1,11042,"CLE",44,14781,"SGD",419,21440,"15Q",0,"Passengers",0,40,40
"88","01/01/2020",2020,1,11042,"CLE",44,16271,"YYZ",936,19790,"DL",1,"Passengers",0,54,54
"89","01/01/2020",2020,1,11042,"CLE",44,16271,"YYZ",936,21437,"13Q",0,"Passengers",0,8,8
"90","01/01/2020",2020,1,11057,"CLT",36,12900,"LBG",427,21568,"VJT",0,"Passengers",0,7,7
"91","01/01/2020",2020,1,11057,"CLT",36,13156,"MAD",482,22020,"GEQ",0,"Passengers",0,2,2
"92","01/01/2020",2020,1,11057,"CLT",36,16271,"YYZ",936,19790,"DL",1,"Passengers",0,112,112
"93","01/01/2020",2020,1,11066,"CMH",44,15718,"WAW",467,21646,"24Q",0,"Passengers",0,5,5
"94","01/01/2020",2020,1,11066,"CMH",44,16149,"YOW",936,21161,"09Q",1,"Passengers",0,49,49
"95","01/01/2020",2020,1,11066,"CMH",44,16232,"YWG",926,19531,"AC",0,"Passengers",0,54,54
"96","01/01/2020",2020,1,11193,"CVG",44,11032,"CUN",148,21342,"VB",0,"Passengers",0,826,826
"97","01/01/2020",2020,1,11259,"DAL",74,14677,"SAL",118,21161,"09Q",1,"Passengers",0,112,112
"98","01/01/2020",2020,1,11259,"DAL",74,14681,"SAP",131,21161,"09Q",1,"Passengers",0,470,470
"99","01/01/2020",2020,1,11259,"DAL",74,16271,"YYZ",936,19531,"AC",0,"Passengers",0,45,45
"100","01/01/2020",2020,1,11292,"DEN",82,16232,"YWG",926,19531,"AC",0,"Passengers",0,34,34
"101","01/01/2020",2020,1,11376,"DPA",41,13605,"NAS",204,21974,"3EQ",1,"Passengers",0,9,9
"102","01/01/2020",2020,1,11423,"DSM",61,12990,"LIR",110,20422,"SY",1,"Passengers",0,180,180
"103","01/01/2020",2020,1,11433,"DTW",43,16149,"YOW",936,19531,"AC",0,"Passengers",0,45,45
"104","01/01/2020",2020,1,11433,"DTW",43,16217,"YUL",941,19531,"AC",0,"Passengers",0,100,100
"105","01/01/2020",2020,1,11433,"DTW",43,16271,"YYZ",936,19790,"DL",1,"Passengers",0,60,60
"106","01/01/2020",2020,1,11433,"DTW",43,16271,"YYZ",936,21437,"13Q",0,"Passengers",0,1,1
"107","01/01/2020",2020,1,11503,"EGE",82,10312,"ANU",206,21440,"15Q",0,"Passengers",0,2,2
"108","01/01/2020",2020,1,11503,"EGE",82,13399,"MMX",484,21440,"15Q",0,"Passengers",0,2,2
"109","01/01/2020",2020,1,11503,"EGE",82,16096,"YKA",906,21439,"14Q",0,"Passengers",0,6,6
"110","01/01/2020",2020,1,11503,"EGE",82,16271,"YYZ",936,21437,"13Q",0,"Passengers",0,10,10
"111","01/01/2020",2020,1,11540,"ELP",74,12010,"GUA",127,21161,"09Q",1,"Passengers",0,969,969
"112","01/01/2020",2020,1,11540,"ELP",74,12051,"GYE",337,21161,"09Q",1,"Passengers",0,82,82
"113","01/01/2020",2020,1,11540,"ELP",74,14681,"SAP",131,21161,"09Q",1,"Passengers",0,271,271
"114","01/01/2020",2020,1,11618,"EWR",22,11032,"CUN",148,21342,"VB",0,"Passengers",0,285,285
"115","01/01/2020",2020,1,11618,"EWR",22,13094,"LTN",493,21308,"0QQ",0,"Passengers",0,6,6
"116","01/01/2020",2020,1,11618,"EWR",22,16149,"YOW",936,20402,"GL",1,"Passengers",0,99,99
"117","01/01/2020",2020,1,11618,"EWR",22,16271,"YYZ",936,19790,"DL",1,"Passengers",0,60,60
"118","01/01/2020",2020,1,11618,"EWR",22,16271,"YYZ",936,20402,"GL",1,"Passengers",0,52,52
"119","01/01/2020",2020,1,11618,"EWR",22,16271,"YYZ",936,21437,"13Q",0,"Passengers",0,10,10
"120","01/01/2020",2020,1,11638,"FAT",91,14312,"PVR",148,19930,"AS",1,"Passengers",0,350,350
"121","01/01/2020",2020,1,11638,"FAT",91,14832,"SJD",148,19930,"AS",1,"Passengers",0,230,230
"122","01/01/2020",2020,1,11659,"FDY",44,16271,"YYZ",936,21437,"13Q",0,"Passengers",0,1,1
"123","01/01/2020",2020,1,11697,"FLL",33,10444,"AXA",202,21568,"VJT",0,"Passengers",0,6,6
"124","01/01/2020",2020,1,11697,"FLL",33,10669,"BLL",419,21440,"15Q",0,"Passengers",0,7,7
"125","01/01/2020",2020,1,11697,"FLL",33,10881,"CAT",204,21743,"2LQ",1,"Passengers",0,1,1
"126","01/01/2020",2020,1,11697,"FLL",33,11223,"CXY",204,21743,"2LQ",1,"Passengers",0,130,130
"127","01/01/2020",2020,1,11697,"FLL",33,11731,"FPO",204,21743,"2LQ",1,"Passengers",0,10,10
"128","01/01/2020",2020,1,11697,"FLL",33,11907,"GGT",204,21743,"2LQ",1,"Passengers",0,4,4
"129","01/01/2020",2020,1,11697,"FLL",33,11910,"GHB",204,21743,"2LQ",1,"Passengers",0,9,9
"130","01/01/2020",2020,1,11697,"FLL",33,12080,"HBI",204,21743,"2LQ",1,"Passengers",0,24,24
"131","01/01/2020",2020,1,11697,"FLL",33,13289,"MHH",204,21743,"2LQ",1,"Passengers",0,42,42
"132","01/01/2020",2020,1,11697,"FLL",33,13605,"NAS",204,20402,"GL",1,"Passengers",0,252,252
"133","01/01/2020",2020,1,11697,"FLL",33,13605,"NAS",204,21743,"2LQ",1,"Passengers",0,13,13
"134","01/01/2020",2020,1,11697,"FLL",33,13709,"NMC",204,21743,"2LQ",1,"Passengers",0,2,2
"135","01/01/2020",2020,1,11697,"FLL",33,13765,"NUE",429,21646,"24Q",0,"Passengers",0,3,3
"136","01/01/2020",2020,1,11697,"FLL",33,14849,"SKB",275,21518,"1EQ",1,"Passengers",0,24,24
"137","01/01/2020",2020,1,11697,"FLL",33,16217,"YUL",941,20303,"NLQ",0,"Passengers",0,6,6
"138","01/01/2020",2020,1,11697,"FLL",33,16217,"YUL",941,21161,"09Q",1,"Passengers",0,51,51
"139","01/01/2020",2020,1,11697,"FLL",33,16271,"YYZ",936,21437,"13Q",0,"Passengers",0,4,4
"140","01/01/2020",2020,1,11697,"FLL",33,16825,"TYM",204,21743,"2LQ",1,"Passengers",0,8,8
"141","01/01/2020",2020,1,11697,"FLL",33,16835,"BS1",204,21743,"2LQ",1,"Passengers",0,5,5
"142","01/01/2020",2020,1,11697,"FLL",33,16845,"BS3",204,21743,"2LQ",1,"Passengers",0,48,48
"143","01/01/2020",2020,1,11719,"FNL",82,16271,"YYZ",936,21437,"13Q",0,"Passengers",0,4,4
"144","01/01/2020",2020,1,11764,"FRG",22,16271,"YYZ",936,21161,"09Q",1,"Passengers",0,80,80
"145","01/01/2020",2020,1,11764,"FRG",22,16271,"YYZ",936,21437,"13Q",0,"Passengers",0,12,12
"146","01/01/2020",2020,1,11789,"FTW",74,14832,"SJD",148,21974,"3EQ",1,"Passengers",0,9,9
"147","01/01/2020",2020,1,11789,"FTW",74,16229,"YVR",906,21439,"14Q",0,"Passengers",0,12,12
"148","01/01/2020",2020,1,11827,"FXE",33,13289,"MHH",204,21743,"2LQ",1,"Passengers",0,52,52
"149","01/01/2020",2020,1,11827,"FXE",33,13605,"NAS",204,21635,"LF",1,"Passengers",0,27,27
"150","01/01/2020",2020,1,11827,"FXE",33,16128,"YMX",941,20303,"NLQ",0,"Passengers",0,9,9
"151","01/01/2020",2020,1,11827,"FXE",33,16271,"YYZ",936,21437,"13Q",0,"Passengers",0,26,26
"152","01/01/2020",2020,1,12016,"GUM",5,12067,"HAN",791,20377,"X9",1,"Passengers",0,49,49
"153","01/01/2020",2020,1,12016,"GUM",5,14185,"PNH",709,20377,"X9",1,"Passengers",0,379,379
"154","01/01/2020",2020,1,12173,"HNL",2,11685,"FKS",736,20377,"X9",1,"Passengers",0,203,203
"155","01/01/2020",2020,1,12173,"HNL",2,12115,"HGH",713,21568,"VJT",0,"Passengers",0,9,9
"156","01/01/2020",2020,1,12173,"HNL",2,12143,"HKG",729,21568,"VJT",0,"Passengers",0,7,7
"157","01/01/2020",2020,1,12173,"HNL",2,12169,"HND",736,21568,"VJT",0,"Passengers",0,10,10
"158","01/01/2020",2020,1,12173,"HNL",2,12169,"HND",736,21652,"27Q",1,"Passengers",0,9,9
"159","01/01/2020",2020,1,12173,"HNL",2,12690,"KIJ",736,20377,"X9",1,"Passengers",0,226,226
"160","01/01/2020",2020,1,12173,"HNL",2,14733,"SDJ",736,20377,"X9",1,"Passengers",0,394,394
"161","01/01/2020",2020,1,12173,"HNL",2,16229,"YVR",906,20377,"X9",1,"Passengers",0,11091,11091
"162","01/01/2020",2020,1,12173,"HNL",2,16229,"YVR",906,21407,"10Q",0,"Passengers",0,3,3
"163","01/01/2020",2020,1,12191,"HOU",74,11868,"GCM",233,21437,"13Q",0,"Passengers",0,9,9
"164","01/01/2020",2020,1,12191,"HOU",74,12026,"GVA",486,21568,"VJT",0,"Passengers",0,9,9
"165","01/01/2020",2020,1,12191,"HOU",74,14832,"SJD",148,21974,"3EQ",1,"Passengers",0,5,5
"166","01/01/2020",2020,1,12191,"HOU",74,16097,"YKF",936,21437,"13Q",0,"Passengers",0,4,4
"167","01/01/2020",2020,1,12191,"HOU",74,16229,"YVR",906,21437,"13Q",0,"Passengers",0,9,9
"168","01/01/2020",2020,1,12197,"HPN",22,10717,"BON",260,21437,"13Q",0,"Passengers",0,16,16
"169","01/01/2020",2020,1,12197,"HPN",22,13605,"NAS",204,21080,"04Q",1,"Passengers",0,2,2
"170","01/01/2020",2020,1,12197,"HPN",22,13605,"NAS",204,21437,"13Q",0,"Passengers",0,16,16
"171","01/01/2020",2020,1,12197,"HPN",22,13605,"NAS",204,21652,"27Q",1,"Passengers",0,5,5
"172","01/01/2020",2020,1,12197,"HPN",22,14293,"PUJ",224,21568,"VJT",0,"Passengers",0,2,2
"173","01/01/2020",2020,1,12197,"HPN",22,14838,"SJO",110,21568,"VJT",0,"Passengers",0,5,5
"174","01/01/2020",2020,1,12197,"HPN",22,16097,"YKF",936,21080,"04Q",1,"Passengers",0,4,4
"175","01/01/2020",2020,1,12197,"HPN",22,16208,"YTM",941,21635,"LF",1,"Passengers",0,16,16
"176","01/01/2020",2020,1,12197,"HPN",22,16215,"YTZ",936,21080,"04Q",1,"Passengers",0,1,1
"177","01/01/2020",2020,1,12197,"HPN",22,16217,"YUL",941,21635,"LF",1,"Passengers",0,15,15
"178","01/01/2020",2020,1,12197,"HPN",22,16229,"YVR",906,19790,"DL",1,"Passengers",0,54,54
"179","01/01/2020",2020,1,12197,"HPN",22,16271,"YYZ",936,21437,"13Q",0,"Passengers",0,4,4
"180","01/01/2020",2020,1,12217,"HSV",51,16166,"YQG",936,21437,"13Q",0,"Passengers",0,10,10
"181","01/01/2020",2020,1,12264,"IAD",32,10503,"BBU",473,20377,"X9",1,"Passengers",0,1417,1417
"182","01/01/2020",2020,1,12264,"IAD",32,10575,"BGI",205,21568,"VJT",0,"Passengers",0,1,1
"183","01/01/2020",2020,1,12264,"IAD",32,10746,"BRN",486,21869,"36Q",0,"Passengers",0,6,6
"184","01/01/2020",2020,1,12264,"IAD",32,10818,"BWE",429,22061,"WGT",0,"Passengers",0,8,8
"185","01/01/2020",2020,1,12264,"IAD",32,12900,"LBG",427,21568,"VJT",0,"Passengers",0,2,2
"186","01/01/2020",2020,1,12264,"IAD",32,13047,"LPA",482,21568,"VJT",0,"Passengers",0,4,4
"187","01/01/2020",2020,1,12264,"IAD",32,13966,"OTP",473,20377,"X9",1,"Passengers",0,77,77
"188","01/01/2020",2020,1,12264,"IAD",32,15084,"SXM",264,21568,"VJT",0,"Passengers",0,2,2
"189","01/01/2020",2020,1,12264,"IAD",32,16149,"YOW",936,19531,"AC",0,"Passengers",0,50,50
"190","01/01/2020",2020,1,12264,"IAD",32,16149,"YOW",936,19790,"DL",1,"Passengers",0,92,92
"191","01/01/2020",2020,1,12264,"IAD",32,16217,"YUL",941,19790,"DL",1,"Passengers",0,86,86
"192","01/01/2020",2020,1,12264,"IAD",32,16271,"YYZ",936,19790,"DL",1,"Passengers",0,57,57
"193","01/01/2020",2020,1,12264,"IAD",32,16271,"YYZ",936,20402,"GL",1,"Passengers",0,51,51
"194","01/01/2020",2020,1,12264,"IAD",32,16321,"ZRH",486,21568,"VJT",0,"Passengers",0,1,1
"195","01/01/2020",2020,1,12266,"IAH",74,12010,"GUA",127,21161,"09Q",1,"Passengers",0,278,278
"196","01/01/2020",2020,1,12266,"IAH",74,14677,"SAL",118,21161,"09Q",1,"Passengers",0,129,129
"197","01/01/2020",2020,1,12266,"IAH",74,14681,"SAP",131,21161,"09Q",1,"Passengers",0,107,107
"198","01/01/2020",2020,1,12266,"IAH",74,16217,"YUL",941,20303,"NLQ",0,"Passengers",0,5,5
"199","01/01/2020",2020,1,12266,"IAH",74,16271,"YYZ",936,21437,"13Q",0,"Passengers",0,4,4
"200","01/01/2020",2020,1,12320,"ILG",31,10752,"BRU",409,21568,"VJT",0,"Passengers",0,4,4
"201","01/01/2020",2020,1,12339,"IND",42,12990,"LIR",110,20422,"SY",1,"Passengers",0,2111,2111
"202","01/01/2020",2020,1,12339,"IND",42,16217,"YUL",941,20303,"NLQ",0,"Passengers",0,4,4
"203","01/01/2020",2020,1,12343,"INL",63,16229,"YVR",906,21439,"14Q",0,"Passengers",0,6,6
"204","01/01/2020",2020,1,12391,"ISP",22,13605,"NAS",204,20368,"G4",1,"Passengers",0,544,544
"205","01/01/2020",2020,1,12391,"ISP",22,13605,"NAS",204,20422,"SY",1,"Passengers",0,350,350
"206","01/01/2020",2020,1,12451,"JAX",33,13618,"NBW",219,20402,"GL",1,"Passengers",0,107,107
"207","01/01/2020",2020,1,12451,"JAX",33,16321,"ZRH",486,21202,"CAZ",0,"Passengers",0,4,4
"208","01/01/2020",2020,1,12478,"JFK",22,12026,"GVA",486,21651,"26Q",0,"Passengers",0,2,2
"209","01/01/2020",2020,1,12478,"JFK",22,13156,"MAD",482,21406,"CRV",0,"Passengers",0,11,11
"210","01/01/2020",2020,1,12478,"JFK",22,13605,"NAS",204,20422,"SY",1,"Passengers",0,510,510
"211","01/01/2020",2020,1,12478,"JFK",22,14453,"RAK",548,21630,"1ZQ",0,"Passengers",0,23,23
"212","01/01/2020",2020,1,12478,"JFK",22,15084,"SXM",264,21869,"36Q",0,"Passengers",0,7,7
"213","01/01/2020",2020,1,12478,"JFK",22,16271,"YYZ",936,19790,"DL",1,"Passengers",0,175,175
"214","01/01/2020",2020,1,12478,"JFK",22,16271,"YYZ",936,21437,"13Q",0,"Passengers",0,2,2
"215","01/01/2020",2020,1,12889,"LAS",85,14767,"SFJ",975,21954,"GCQ",0,"Passengers",0,4,4
"216","01/01/2020",2020,1,12889,"LAS",85,15246,"TLC",148,21568,"VJT",0,"Passengers",0,5,5
"217","01/01/2020",2020,1,12889,"LAS",85,16078,"YHM",936,21735,"2KQ",0,"Passengers",0,19,19
"218","01/01/2020",2020,1,12889,"LAS",85,16178,"YQX",961,21954,"GCQ",0,"Passengers",0,4,4
"219","01/01/2020",2020,1,12889,"LAS",85,16229,"YVR",906,21439,"14Q",0,"Passengers",0,26,26
"220","01/01/2020",2020,1,12892,"LAX",91,11064,"CMF",427,21568,"VJT",0,"Passengers",0,1,1
"221","01/01/2020",2020,1,12892,"LAX",91,11435,"DUB",441,21646,"24Q",0,"Passengers",0,9,9
"222","01/01/2020",2020,1,12892,"LAX",91,13252,"MEX",148,21518,"1EQ",1,"Passengers",0,70,70
"223","01/01/2020",2020,1,12892,"LAX",91,13765,"NUE",429,22010,"IFQ",0,"Passengers",0,12,12
"224","01/01/2020",2020,1,12892,"LAX",91,14066,"PEK",713,21568,"VJT",0,"Passengers",0,5,5
"225","01/01/2020",2020,1,12892,"LAX",91,14639,"RTM",461,21568,"VJT",0,"Passengers",0,6,6
"226","01/01/2020",2020,1,12892,"LAX",91,15052,"SVD",279,21568,"VJT",0,"Passengers",0,8,8
"227","01/01/2020",2020,1,12892,"LAX",91,15084,"SXM",264,21568,"VJT",0,"Passengers",0,2,2
"228","01/01/2020",2020,1,12892,"LAX",91,15084,"SXM",264,21635,"LF",1,"Passengers",0,9,9
"229","01/01/2020",2020,1,12892,"LAX",91,15084,"SXM",264,21814,"2UQ",0,"Passengers",0,8,8
"230","01/01/2020",2020,1,12892,"LAX",91,15595,"VIE",403,21440,"15Q",0,"Passengers",0,1,1
"231","01/01/2020",2020,1,12892,"LAX",91,16115,"YLW",906,21568,"VJT",0,"Passengers",0,2,2
"232","01/01/2020",2020,1,12892,"LAX",91,16229,"YVR",906,21439,"14Q",0,"Passengers",0,12,12
"233","01/01/2020",2020,1,12892,"LAX",91,16271,"YYZ",936,21652,"27Q",1,"Passengers",0,8,8
"234","01/01/2020",2020,1,12892,"LAX",91,16306,"ZLO",148,21568,"VJT",0,"Passengers",0,2,2
"235","01/01/2020",2020,1,12945,"LEX",52,16271,"YYZ",936,21437,"13Q",0,"Passengers",0,6,6
"236","01/01/2020",2020,1,13029,"LNK",65,11015,"CIW",279,21568,"VJT",0,"Passengers",0,12,12
"237","01/01/2020",2020,1,13061,"LRD",74,14677,"SAL",118,21161,"09Q",1,"Passengers",0,146,146
"238","01/01/2020",2020,1,13198,"MCI",64,16271,"YYZ",936,21437,"13Q",0,"Passengers",0,5,5
"239","01/01/2020",2020,1,13204,"MCO",33,13605,"NAS",204,20402,"GL",1,"Passengers",0,307,307
"240","01/01/2020",2020,1,13204,"MCO",33,15174,"TER",469,21040,"02Q",0,"Passengers",0,76,76
"241","01/01/2020",2020,1,13232,"MDW",41,15084,"SXM",264,21652,"27Q",1,"Passengers",0,4,4
"242","01/01/2020",2020,1,13232,"MDW",41,16232,"YWG",926,19531,"AC",0,"Passengers",0,94,94
"243","01/01/2020",2020,1,13232,"MDW",41,16257,"YYC",916,19531,"AC",0,"Passengers",0,77,77
